,1.3857598235013788,1.9185512814384875,1.9179343618294697,8.30504966032172,1.119877560244094,0.9407007348962795,0.8513347339554169,1.905140592027844,2.0157764385306356,1.8380226469404495
"[0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",1.009340915654056,2.0782537733019075,2.1150273409917846,3.014236973756754,0.9718678003418236,0.8444641849581183,1.4370918650142592,2.0981254361620456,2.103819625606371,1.5869206807843022
"[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",0.9665461582311081,1.7998773979091613,7.087161067331332,1.753938899234221,0.5242938400660089,1.4679782473220904,1.6519130485306321,1.773602747888156,1.0251931865190207,1.5562861046199274
"[0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",1.4057184246268333,0.28018985428633403,1.4798787469042873,0.6461891050084289,0.4341175105916589,0.895099711692797,1.1479541243633546,1.0953154345730733,0.5156108409077322,1.3492771212688934
"[0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",-4.721610005256012,-4.355150899977069,-2.6186921395689446,-8.926796127434555,-2.6010566302167057,-1.9025809063408796,-0.6563400794644754,-8.307498024443907,-10.819115098365874,-4.608677405715175
"[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",-10.931336100221323,1.727499687336486,-0.6983022298525086,-4.5648298845249675,-2.5235566618051166,-4.6073360927818605,-4.733024422591906,-16.95557572361312,-18.46831810305318,-5.184007687553281
"[0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",-28.996450841213473,-14.048142702754996,-9.70174176533489,-28.378269431779135,-1.8420420768112442,-13.193362096156221,-22.698858401547994,-14.06512019296735,-18.071824943583835,-51.42198032867271
"[0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",-0.42364457834705616,-0.5418482876836935,1.8089402807700026,-0.563898718625348,-0.12899124252050204,-0.5509021419653728,-0.15887315113216527,-0.550877748883762,-0.30608002434849974,-0.35407541929716213
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",-8.648089682995831,-26.403117081289228,-31.90163323043648,0.6267754069375897,-52.70790538199325,-4.369002187096805,-26.14079244042193,-25.608711841802787,-5.735126941230959,-4.465456299981163
"[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1]",-76.98548745284842,1.347546857914998,-45.314559668219665,-40.32947192856115,-41.69731498288951,-83.9280049952002,-21.07207190007083,-68.51830720344594,-30.236413342999377,-49.651469158317354
